"Date","Price","Open","High","Low","Vol.","Change %"
"02/18/2019","1,987.39","1,987.39","1,987.39","1,987.39","","-0.87%"
"02/17/2019","2,004.74","2,004.74","2,004.74","2,004.74","","0.28%"
"02/14/2019","1,999.08","1,999.08","1,999.08","1,999.08","","-0.21%"
"02/13/2019","2,003.32","2,003.32","2,003.32","2,003.32","","0.18%"
"02/12/2019","1,999.79","1,999.79","1,999.79","1,999.79","","-0.16%"
"02/11/2019","2,003.02","2,003.02","2,003.02","2,003.02","","-1.07%"
"02/10/2019","2,024.68","2,024.68","2,024.68","2,024.68","","-0.07%"
"02/07/2019","2,026.09","2,026.09","2,026.09","2,026.09","","0.17%"
"02/06/2019","2,022.57","2,022.57","2,022.57","2,022.57","","0.07%"
"02/05/2019","2,021.22","2,021.22","2,021.22","2,021.22","","0.15%"
"02/04/2019","2,018.20","2,018.20","2,018.20","2,018.20","","0.72%"
"02/03/2019","2,003.84","2,003.84","2,003.84","2,003.84","","-0.21%"
"01/31/2019","2,007.96","2,007.96","2,007.96","2,007.96","","-1.17%"
"01/30/2019","2,031.73","2,031.73","2,031.73","2,031.73","","-0.71%"
"01/29/2019","2,046.29","2,046.29","2,046.29","2,046.29","","-0.02%"
"01/28/2019","2,046.77","2,046.77","2,046.77","2,046.77","","0.16%"
"01/27/2019","2,043.52","2,043.52","2,043.52","2,043.52","","-0.27%"
"01/24/2019","2,049.00","2,049.00","2,049.00","2,049.00","","0.29%"
"01/23/2019","2,043.03","2,043.03","2,043.03","2,043.03","","0.84%"
"01/22/2019","2,026.10","2,026.10","2,026.10","2,026.10","","0.22%"
"01/21/2019","2,021.70","2,021.70","2,021.70","2,021.70","","-0.40%"
"01/20/2019","2,029.89","2,029.89","2,029.89","2,029.89","","1.02%"
"01/17/2019","2,009.48","2,009.48","2,009.48","2,009.48","","-0.39%"
"01/16/2019","2,017.26","2,017.26","2,017.26","2,017.26","","-0.58%"
"01/15/2019","2,029.07","2,029.07","2,029.07","2,029.07","","0.15%"
"01/14/2019","2,025.99","2,025.99","2,025.99","2,025.99","","-0.22%"
"01/13/2019","2,030.43","2,030.43","2,030.43","2,030.43","","0.93%"
"01/10/2019","2,011.74","2,011.74","2,011.74","2,011.74","","0.03%"
"01/09/2019","2,011.11","2,011.11","2,011.11","2,011.11","","0.50%"
"01/08/2019","2,001.18","2,001.18","2,001.18","2,001.18","","1.90%"
"01/07/2019","1,963.89","1,963.89","1,963.89","1,963.89","","-0.52%"
"01/06/2019","1,974.09","1,974.09","1,974.09","1,974.09","","1.65%"
"01/03/2019","1,941.99","1,941.99","1,941.99","1,941.99","","1.52%"
"01/02/2019","1,912.97","1,912.97","1,912.97","1,912.97","","0.25%"
"01/01/2019","1,908.19","1,908.19","1,908.19","1,908.19","","1.46%"
"12/27/2018","1,880.78","1,880.78","1,880.78","1,880.78","","0.70%"
"12/26/2018","1,867.68","1,867.68","1,867.68","1,867.68","","0.70%"
"12/24/2018","1,854.75","1,854.75","1,854.75","1,854.75","","0.22%"
"12/23/2018","1,850.75","1,850.75","1,850.75","1,850.75","","0.47%"
"12/20/2018","1,842.11","1,842.11","1,842.11","1,842.11","","0.32%"
"12/19/2018","1,836.24","1,836.24","1,836.24","1,836.24","","-0.39%"
"12/18/2018","1,843.41","1,843.41","1,843.41","1,843.41","","0.07%"
"12/17/2018","1,842.15","1,842.15","1,842.15","1,842.15","","-0.09%"
"12/13/2018","1,843.77","1,843.77","1,843.77","1,843.77","","0.05%"
"12/12/2018","1,842.79","1,842.79","1,842.79","1,842.79","","-0.32%"
"12/11/2018","1,848.72","1,848.72","1,848.72","1,848.72","","-0.05%"
"12/10/2018","1,849.69","1,849.69","1,849.69","1,849.69","","-0.32%"
"12/09/2018","1,855.67","1,855.67","1,855.67","1,855.67","","-0.37%"
"12/06/2018","1,862.48","1,862.48","1,862.48","1,862.48","","-0.53%"
"12/05/2018","1,872.44","1,872.44","1,872.44","1,872.44","","0.11%"
"12/04/2018","1,870.37","1,870.37","1,870.37","1,870.37","","0.78%"
"12/03/2018","1,855.96","1,855.96","1,855.96","1,855.96","","0.03%"
"12/02/2018","1,855.47","1,855.47","1,855.47","1,855.47","","-0.33%"
"11/29/2018","1,861.56","1,861.56","1,861.56","1,861.56","","0.05%"
"11/28/2018","1,860.60","1,860.60","1,860.60","1,860.60","","-0.08%"
"11/27/2018","1,862.03","1,862.03","1,862.03","1,862.03","","0.23%"
"11/26/2018","1,857.72","1,857.72","1,857.72","1,857.72","","0.12%"
"11/25/2018","1,855.44","1,855.44","1,855.44","1,855.44","","-0.72%"
"11/22/2018","1,868.96","1,868.96","1,868.96","1,868.96","","0.01%"
"11/20/2018","1,868.86","1,868.86","1,868.86","1,868.86","","0.85%"
"11/19/2018","1,853.08","1,853.08","1,853.08","1,853.08","","0.00%"
"11/18/2018","1,853.04","1,853.04","1,853.04","1,853.04","","-0.17%"
"11/15/2018","1,856.11","1,856.11","1,856.11","1,856.11","","-0.22%"
"11/14/2018","1,860.28","1,860.28","1,860.28","1,860.28","","-0.35%"
"11/13/2018","1,866.77","1,866.77","1,866.77","1,866.77","","0.61%"
"11/12/2018","1,855.45","1,855.45","1,855.45","1,855.45","","-0.69%"
"11/11/2018","1,868.30","1,868.30","1,868.30","1,868.30","","0.50%"
"11/08/2018","1,859.09","1,859.09","1,859.09","1,859.09","","0.29%"
"11/07/2018","1,853.72","1,853.72","1,853.72","1,853.72","","0.59%"
"11/06/2018","1,842.93","1,842.93","1,842.93","1,842.93","","-0.29%"
"11/05/2018","1,848.26","1,848.26","1,848.26","1,848.26","","-0.24%"
"11/04/2018","1,852.66","1,852.66","1,852.66","1,852.66","","-0.68%"
"11/01/2018","1,865.35","1,865.35","1,865.35","1,865.35","","-0.68%"
"10/31/2018","1,878.03","1,878.03","1,878.03","1,878.03","","0.07%"
"10/30/2018","1,876.70","1,876.70","1,876.70","1,876.70","","0.88%"
"10/29/2018","1,860.34","1,860.34","1,860.34","1,860.34","","0.41%"
"10/28/2018","1,852.83","1,852.83","1,852.83","1,852.83","","-1.24%"
"10/25/2018","1,876.05","1,876.05","1,876.05","1,876.05","","0.22%"
"10/24/2018","1,872.01","1,872.01","1,872.01","1,872.01","","0.43%"
"10/23/2018","1,863.96","1,863.96","1,863.96","1,863.96","","0.25%"
"10/22/2018","1,859.32","1,859.32","1,859.32","1,859.32","","-1.33%"
"10/21/2018","1,884.32","1,884.32","1,884.32","1,884.32","","-0.62%"
"10/18/2018","1,896.07","1,896.07","1,896.07","1,896.07","","-0.10%"
"10/17/2018","1,897.88","1,897.88","1,897.88","1,897.88","","-0.28%"
"10/16/2018","1,903.17","1,903.17","1,903.17","1,903.17","","0.17%"
"10/15/2018","1,899.91","1,899.91","1,899.91","1,899.91","","-1.20%"
"10/14/2018","1,922.92","1,922.92","1,922.92","1,922.92","","-0.15%"
"10/11/2018","1,925.76","1,925.76","1,925.76","1,925.76","","0.18%"
"10/10/2018","1,922.39","1,922.39","1,922.39","1,922.39","","-0.34%"
"10/09/2018","1,928.93","1,928.93","1,928.93","1,928.93","","1.01%"
"10/08/2018","1,909.69","1,909.69","1,909.69","1,909.69","","0.39%"
"10/07/2018","1,902.24","1,902.24","1,902.24","1,902.24","","0.20%"
"10/04/2018","1,898.35","1,898.35","1,898.35","1,898.35","","-0.06%"
"10/03/2018","1,899.46","1,899.46","1,899.46","1,899.46","","0.36%"
"10/02/2018","1,892.66","1,892.66","1,892.66","1,892.66","","0.23%"
"10/01/2018","1,888.33","1,888.33","1,888.33","1,888.33","","-0.07%"
"09/30/2018","1,889.70","1,889.70","1,889.70","1,889.70","","0.26%"
"09/27/2018","1,884.82","1,884.82","1,884.82","1,884.82","","-0.69%"
"09/26/2018","1,897.88","1,897.88","1,897.88","1,897.88","","0.33%"
"09/25/2018","1,891.69","1,891.69","1,891.69","1,891.69","","0.44%"
"09/24/2018","1,883.46","1,883.46","1,883.46","1,883.46","","-0.73%"
"09/23/2018","1,897.22","1,897.22","1,897.22","1,897.22","","-0.20%"
"09/20/2018","1,901.00","1,901.00","1,901.00","1,901.00","","-0.53%"
"09/19/2018","1,911.21","1,911.21","1,911.21","1,911.21","","0.32%"
"09/18/2018","1,905.09","1,905.09","1,905.09","1,905.09","","0.14%"
"09/17/2018","1,902.42","1,902.42","1,902.42","1,902.42","","-0.45%"
"09/16/2018","1,911.08","1,911.08","1,911.08","1,911.08","","-0.46%"
"09/13/2018","1,919.87","1,919.87","1,919.87","1,919.87","","-0.63%"
"09/12/2018","1,932.01","1,932.01","1,932.01","1,932.01","","-0.33%"
"09/11/2018","1,938.44","1,938.44","1,938.44","1,938.44","","-0.14%"
"09/10/2018","1,941.07","1,941.07","1,941.07","1,941.07","","-0.32%"
"09/09/2018","1,947.39","1,947.39","1,947.39","1,947.39","","-0.57%"
"09/06/2018","1,958.53","1,958.53","1,958.53","1,958.53","","0.15%"
"09/05/2018","1,955.61","1,955.61","1,955.61","1,955.61","","0.27%"
"09/04/2018","1,950.33","1,950.33","1,950.33","1,950.33","","-0.48%"
"09/03/2018","1,959.66","1,959.66","1,959.66","1,959.66","","-0.05%"
"08/30/2018","1,960.71","1,960.71","1,960.71","1,960.71","","-0.36%"
"08/29/2018","1,967.81","1,967.81","1,967.81","1,967.81","","-0.33%"
"08/28/2018","1,974.30","1,974.30","1,974.30","1,974.30","","0.48%"
"08/27/2018","1,964.88","1,964.88","1,964.88","1,964.88","","0.16%"
"08/26/2018","1,961.77","1,961.77","1,961.77","1,961.77","","0.70%"
"08/20/2018","1,948.16","1,948.16","1,948.16","1,948.16","","0.50%"
"08/19/2018","1,938.38","1,938.38","1,938.38","1,938.38","","1.21%"
"08/16/2018","1,915.27","1,915.27","1,915.27","1,915.27","","0.73%"
"08/14/2018","1,901.42","1,901.42","1,901.42","1,901.42","","0.87%"
"08/13/2018","1,884.94","1,884.94","1,884.94","1,884.94","","-0.41%"
"08/12/2018","1,892.70","1,892.70","1,892.70","1,892.70","","-0.03%"
"08/09/2018","1,893.33","1,893.33","1,893.33","1,893.33","","-0.63%"
"08/08/2018","1,905.29","1,905.29","1,905.29","1,905.29","","0.18%"
"08/07/2018","1,901.83","1,901.83","1,901.83","1,901.83","","0.66%"
"08/06/2018","1,889.42","1,889.42","1,889.42","1,889.42","","0.12%"
"08/05/2018","1,887.15","1,887.15","1,887.15","1,887.15","","-0.64%"
"08/02/2018","1,899.23","1,899.23","1,899.23","1,899.23","","0.26%"
"08/01/2018","1,894.30","1,894.30","1,894.30","1,894.30","","0.68%"
"07/31/2018","1,881.46","1,881.46","1,881.46","1,881.46","","0.52%"
"07/30/2018","1,871.73","1,871.73","1,871.73","1,871.73","","-0.37%"
"07/29/2018","1,878.76","1,878.76","1,878.76","1,878.76","","-0.62%"
"07/26/2018","1,890.51","1,890.51","1,890.51","1,890.51","","-0.24%"
"07/25/2018","1,895.09","1,895.09","1,895.09","1,895.09","","-0.41%"
"07/24/2018","1,902.94","1,902.94","1,902.94","1,902.94","","-0.53%"
"07/23/2018","1,913.05","1,913.05","1,913.05","1,913.05","","0.24%"
"07/22/2018","1,908.52","1,908.52","1,908.52","1,908.52","","0.21%"
"07/19/2018","1,904.46","1,904.46","1,904.46","1,904.46","","0.24%"
"07/18/2018","1,899.97","1,899.97","1,899.97","1,899.97","","0.30%"
"07/17/2018","1,894.37","1,894.37","1,894.37","1,894.37","","-0.15%"
"07/16/2018","1,897.24","1,897.24","1,897.24","1,897.24","","0.11%"
"07/15/2018","1,895.16","1,895.16","1,895.16","1,895.16","","-0.61%"
"07/12/2018","1,906.77","1,906.77","1,906.77","1,906.77","","-0.45%"
"07/11/2018","1,915.34","1,915.34","1,915.34","1,915.34","","0.18%"
"07/10/2018","1,911.85","1,911.85","1,911.85","1,911.85","","0.06%"
"07/09/2018","1,910.77","1,910.77","1,910.77","1,910.77","","-0.95%"
"07/08/2018","1,929.13","1,929.13","1,929.13","1,929.13","","0.14%"
"07/05/2018","1,926.46","1,926.46","1,926.46","1,926.46","","1.26%"
"07/04/2018","1,902.57","1,902.57","1,902.57","1,902.57","","0.42%"
"07/03/2018","1,894.53","1,894.53","1,894.53","1,894.53","","-1.11%"
"07/02/2018","1,915.82","1,915.82","1,915.82","1,915.82","","-2.25%"
"06/28/2018","1,959.94","1,959.94","1,959.94","1,959.94","","-0.44%"
"06/27/2018","1,968.56","1,968.56","1,968.56","1,968.56","","0.15%"
"06/26/2018","1,965.68","1,965.68","1,965.68","1,965.68","","-0.57%"
"06/25/2018","1,977.04","1,977.04","1,977.04","1,977.04","","-1.66%"
"06/24/2018","2,010.42","2,010.42","2,010.42","2,010.42","","1.44%"
"06/21/2018","1,981.80","1,981.80","1,981.80","1,981.80","","1.39%"
"06/20/2018","1,954.70","1,954.70","1,954.70","1,954.70","","0.63%"
"06/19/2018","1,942.47","1,942.47","1,942.47","1,942.47","","0.03%"
"06/18/2018","1,941.86","1,941.86","1,941.86","1,941.86","","-0.83%"
"06/12/2018","1,958.21","1,958.21","1,958.21","1,958.21","","0.27%"
"06/11/2018","1,952.97","1,952.97","1,952.97","1,952.97","","-0.06%"
"06/10/2018","1,954.05","1,954.05","1,954.05","1,954.05","","-1.21%"
"06/07/2018","1,978.07","1,978.07","1,978.07","1,978.07","","-0.78%"
"06/06/2018","1,993.55","1,993.55","1,993.55","1,993.55","","0.66%"
"06/05/2018","1,980.43","1,980.43","1,980.43","1,980.43","","0.38%"
"06/04/2018","1,973.01","1,973.01","1,973.01","1,973.01","","0.38%"
"06/03/2018","1,965.46","1,965.46","1,965.46","1,965.46","","-0.48%"
"05/31/2018","1,974.99","1,974.99","1,974.99","1,974.99","","-1.34%"
"05/30/2018","2,001.79","2,001.79","2,001.79","2,001.79","","-0.21%"
"05/29/2018","2,006.01","2,006.01","2,006.01","2,006.01","","-0.27%"
"05/28/2018","2,011.40","2,011.40","2,011.40","2,011.40","","-0.58%"
"05/27/2018","2,023.18","2,023.18","2,023.18","2,023.18","","0.41%"
"05/24/2018","2,014.87","2,014.87","2,014.87","2,014.87","","1.33%"
"05/23/2018","1,988.41","1,988.41","1,988.41","1,988.41","","-0.12%"
"05/22/2018","1,990.78","1,990.78","1,990.78","1,990.78","","-0.81%"
"05/21/2018","2,007.08","2,007.08","2,007.08","2,007.08","","-0.10%"
"05/20/2018","2,009.01","2,009.01","2,009.01","2,009.01","","-0.81%"
"05/17/2018","2,025.38","2,025.38","2,025.38","2,025.38","","-1.47%"
"05/16/2018","2,055.55","2,055.55","2,055.55","2,055.55","","-0.80%"
"05/15/2018","2,072.12","2,072.12","2,072.12","2,072.12","","-0.18%"
"05/14/2018","2,075.86","2,075.86","2,075.86","2,075.86","","0.02%"
"05/13/2018","2,075.36","2,075.36","2,075.36","2,075.36","","0.09%"
"05/10/2018","2,073.53","2,073.53","2,073.53","2,073.53","","-0.57%"
"05/09/2018","2,085.52","2,085.52","2,085.52","2,085.52","","-0.48%"
"05/08/2018","2,095.55","2,095.55","2,095.55","2,095.55","","-0.88%"
"05/07/2018","2,114.12","2,114.12","2,114.12","2,114.12","","-0.27%"
"05/06/2018","2,119.85","2,119.85","2,119.85","2,119.85","","-0.40%"
"05/03/2018","2,128.31","2,128.31","2,128.31","2,128.31","","-0.71%"
"04/30/2018","2,143.54","2,143.54","2,143.54","2,143.54","","-1.30%"
"04/26/2018","2,171.81","2,171.81","2,171.81","2,171.81","","0.24%"
"04/25/2018","2,166.69","2,166.69","2,166.69","2,166.69","","0.09%"
"04/24/2018","2,164.70","2,164.70","2,164.70","2,164.70","","-0.70%"
"04/23/2018","2,179.85","2,179.85","2,179.85","2,179.85","","-0.33%"
"04/22/2018","2,187.06","2,187.06","2,187.06","2,187.06","","-0.78%"
"04/19/2018","2,204.17","2,204.17","2,204.17","2,204.17","","0.61%"
"04/18/2018","2,190.77","2,190.77","2,190.77","2,190.77","","0.67%"
"04/17/2018","2,176.15","2,176.15","2,176.15","2,176.15","","-0.13%"
"04/16/2018","2,179.08","2,179.08","2,179.08","2,179.08","","0.15%"
"04/15/2018","2,175.92","2,175.92","2,175.92","2,175.92","","-0.50%"
"04/12/2018","2,186.79","2,186.79","2,186.79","2,186.79","","-0.19%"
"04/11/2018","2,190.88","2,190.88","2,190.88","2,190.88","","-0.22%"
"04/10/2018","2,195.66","2,195.66","2,195.66","2,195.66","","-0.54%"
"04/09/2018","2,207.60","2,207.60","2,207.60","2,207.60","","0.39%"
"04/08/2018","2,198.98","2,198.98","2,198.98","2,198.98","","0.20%"
"04/05/2018","2,194.53","2,194.53","2,194.53","2,194.53","","1.26%"
"04/04/2018","2,167.23","2,167.23","2,167.23","2,167.23","","0.06%"
"04/03/2018","2,165.98","2,165.98","2,165.98","2,165.98","","-0.49%"
"04/02/2018","2,176.71","2,176.71","2,176.71","2,176.71","","1.24%"
"04/01/2018","2,150.00","2,150.00","2,150.00","2,150.00","","2.09%"
"03/29/2018","2,106.02","2,106.02","2,106.02","2,106.02","","2.46%"
"03/28/2018","2,055.36","2,055.36","2,055.36","2,055.36","","-0.07%"
"03/27/2018","2,056.76","2,056.76","2,056.76","2,056.76","","-0.90%"
"03/25/2018","2,075.36","2,075.36","2,075.36","2,075.36","","-0.33%"
"03/22/2018","2,082.27","2,082.27","2,082.27","2,082.27","","-0.13%"
"03/21/2018","2,084.99","2,084.99","2,084.99","2,084.99","","-0.83%"
"03/20/2018","2,102.35","2,102.35","2,102.35","2,102.35","","-0.14%"
"03/19/2018","2,105.29","2,105.29","2,105.29","2,105.29","","-0.64%"
"03/18/2018","2,118.79","2,118.79","2,118.79","2,118.79","","0.13%"
"03/15/2018","2,116.09","2,116.09","2,116.09","2,116.09","","1.20%"
"03/14/2018","2,090.98","2,090.98","2,090.98","2,090.98","","0.26%"
"03/13/2018","2,085.54","2,085.54","2,085.54","2,085.54","","-1.04%"
"03/12/2018","2,107.44","2,107.44","2,107.44","2,107.44","","-0.88%"
"03/11/2018","2,126.17","2,126.17","2,126.17","2,126.17","","-0.82%"
"03/08/2018","2,143.82","2,143.82","2,143.82","2,143.82","","0.01%"
"03/07/2018","2,143.62","2,143.62","2,143.62","2,143.62","","-0.57%"
"03/06/2018","2,155.86","2,155.86","2,155.86","2,155.86","","0.16%"
"03/05/2018","2,152.36","2,152.36","2,152.36","2,152.36","","-0.92%"
"03/04/2018","2,172.40","2,172.40","2,172.40","2,172.40","","0.16%"
"03/01/2018","2,168.96","2,168.96","2,168.96","2,168.96","","1.05%"
"02/28/2018","2,146.37","2,146.37","2,146.37","2,146.37","","0.24%"
"02/27/2018","2,141.17","2,141.17","2,141.17","2,141.17","","0.66%"
"02/26/2018","2,127.09","2,127.09","2,127.09","2,127.09","","-0.70%"
"02/25/2018","2,142.05","2,142.05","2,142.05","2,142.05","","-1.30%"
"02/22/2018","2,170.25","2,170.25","2,170.25","2,170.25","","-0.14%"
"02/20/2018","2,173.26","2,173.26","2,173.26","2,173.26","","-0.72%"
"02/19/2018","2,188.92","2,188.92","2,188.92","2,188.92","","-0.21%"
"02/18/2018","2,193.54","2,193.54","2,193.54","2,193.54","","-1.68%"
"02/15/2018","2,230.92","2,230.92","2,230.92","2,230.92","","-0.87%"
"02/14/2018","2,250.53","2,250.53","2,250.53","2,250.53","","0.20%"
"02/13/2018","2,246.03","2,246.03","2,246.03","2,246.03","","0.09%"
"02/12/2018","2,244.04","2,244.04","2,244.04","2,244.04","","-0.52%"
"02/11/2018","2,255.82","2,255.82","2,255.82","2,255.82","","1.36%"
"02/08/2018","2,225.48","2,225.48","2,225.48","2,225.48","","0.42%"
"02/07/2018","2,216.13","2,216.13","2,216.13","2,216.13","","0.00%"
"02/06/2018","2,216.17","2,216.17","2,216.17","2,216.17","","1.14%"
"02/05/2018","2,191.29","2,191.29","2,191.29","2,191.29","","-0.01%"
"02/04/2018","2,191.58","2,191.58","2,191.58","2,191.58","","-1.63%"
"02/01/2018","2,227.92","2,227.92","2,227.92","2,227.92","","-0.49%"
"01/31/2018","2,238.95","2,238.95","2,238.95","2,238.95","","-1.24%"
"01/30/2018","2,267.00","2,267.00","2,267.00","2,267.00","","-1.18%"
"01/29/2018","2,293.96","2,293.96","2,293.96","2,293.96","","0.56%"
"01/28/2018","2,281.14","2,281.14","2,281.14","2,281.14","","-1.02%"
"01/25/2018","2,304.69","2,304.69","2,304.69","2,304.69","","0.03%"
"01/24/2018","2,303.95","2,303.95","2,303.95","2,303.95","","0.07%"
"01/23/2018","2,302.44","2,302.44","2,302.44","2,302.44","","0.73%"
"01/22/2018","2,285.72","2,285.72","2,285.72","2,285.72","","1.11%"
"01/21/2018","2,260.58","2,260.58","2,260.58","2,260.58","","0.87%"
"01/18/2018","2,241.11","2,241.11","2,241.11","2,241.11","","0.22%"
"01/17/2018","2,236.14","2,236.14","2,236.14","2,236.14","","-0.49%"
"01/16/2018","2,247.07","2,247.07","2,247.07","2,247.07","","1.00%"
"01/15/2018","2,224.86","2,224.86","2,224.86","2,224.86","","-0.79%"
"01/14/2018","2,242.50","2,242.50","2,242.50","2,242.50","","-0.78%"
"01/11/2018","2,260.24","2,260.24","2,260.24","2,260.24","","0.30%"
"01/10/2018","2,253.50","2,253.50","2,253.50","2,253.50","","-0.41%"
"01/09/2018","2,262.78","2,262.78","2,262.78","2,262.78","","0.06%"
"01/08/2018","2,261.45","2,261.45","2,261.45","2,261.45","","-0.95%"
"01/07/2018","2,283.21","2,283.21","2,283.21","2,283.21","","-0.52%"
"01/04/2018","2,295.21","2,295.21","2,295.21","2,295.21","","-0.29%"
"01/03/2018","2,301.81","2,301.81","2,301.81","2,301.81","","0.46%"
"01/02/2018","2,291.37","2,291.37","2,291.37","2,291.37","","0.43%"
"01/01/2018","2,281.55","2,281.55","2,281.55","2,281.55","","-0.07%"
"12/28/2017","2,283.22","2,283.22","2,283.22","2,283.22","","0.97%"
"12/27/2017","2,261.38","2,261.38","2,261.38","2,261.38","","0.73%"
"12/26/2017","2,244.92","2,244.92","2,244.92","2,244.92","","0.62%"
"12/24/2017","2,231.05","2,231.05","2,231.05","2,231.05","","-0.01%"
"12/21/2017","2,231.19","2,231.19","2,231.19","2,231.19","","0.00%"
"12/20/2017","2,231.16","2,231.16","2,231.16","2,231.16","","-0.57%"
"12/19/2017","2,243.87","2,243.87","2,243.87","2,243.87","","-0.03%"
"12/18/2017","2,244.54","2,244.54","2,244.54","2,244.54","","0.23%"
"12/17/2017","2,239.29","2,239.29","2,239.29","2,239.29","","-0.35%"
"12/14/2017","2,247.18","2,247.18","2,247.18","2,247.18","","-0.20%"
"12/13/2017","2,251.67","2,251.67","2,251.67","2,251.67","","-0.25%"
"12/12/2017","2,257.41","2,257.41","2,257.41","2,257.41","","0.50%"
"12/11/2017","2,246.27","2,246.27","2,246.27","2,246.27","","-0.18%"
"12/10/2017","2,250.22","2,250.22","2,250.22","2,250.22","","-0.61%"
"12/07/2017","2,264.07","2,264.07","2,264.07","2,264.07","","-0.33%"
"12/06/2017","2,271.47","2,271.47","2,271.47","2,271.47","","-0.29%"
"12/05/2017","2,278.06","2,278.06","2,278.06","2,278.06","","0.52%"
"12/04/2017","2,266.30","2,266.30","2,266.30","2,266.30","","-0.34%"
"12/03/2017","2,273.97","2,273.97","2,273.97","2,273.97","","0.17%"
"11/30/2017","2,270.13","2,270.13","2,270.13","2,270.13","","0.40%"
"11/29/2017","2,261.03","2,261.03","2,261.03","2,261.03","","0.26%"
"11/28/2017","2,255.22","2,255.22","2,255.22","2,255.22","","-0.55%"
"11/27/2017","2,267.64","2,267.64","2,267.64","2,267.64","","-0.54%"
"11/26/2017","2,280.00","2,280.00","2,280.00","2,280.00","","0.12%"
"11/23/2017","2,277.35","2,277.35","2,277.35","2,277.35","","0.29%"
"11/22/2017","2,270.66","2,270.66","2,270.66","2,270.66","","0.09%"
"11/21/2017","2,268.73","2,268.73","2,268.73","2,268.73","","-0.76%"
"11/20/2017","2,286.11","2,286.11","2,286.11","2,286.11","","-0.18%"
"11/19/2017","2,290.34","2,290.34","2,290.34","2,290.34","","0.47%"
"11/16/2017","2,279.64","2,279.64","2,279.64","2,279.64","","0.41%"
"11/15/2017","2,270.30","2,270.30","2,270.30","2,270.30","","-0.33%"
"11/14/2017","2,277.91","2,277.91","2,277.91","2,277.91","","0.71%"
"11/13/2017","2,261.87","2,261.87","2,261.87","2,261.87","","0.11%"
"11/12/2017","2,259.34","2,259.34","2,259.34","2,259.34","","0.68%"
"11/09/2017","2,244.10","2,244.10","2,244.10","2,244.10","","0.64%"
"11/08/2017","2,229.88","2,229.88","2,229.88","2,229.88","","0.87%"
"11/07/2017","2,210.72","2,210.72","2,210.72","2,210.72","","0.10%"
"11/06/2017","2,208.48","2,208.48","2,208.48","2,208.48","","0.46%"
"11/05/2017","2,198.36","2,198.36","2,198.36","2,198.36","","-0.14%"
"11/02/2017","2,201.45","2,201.45","2,201.45","2,201.45","","0.57%"
"11/01/2017","2,188.99","2,188.99","2,188.99","2,188.99","","0.97%"
"10/31/2017","2,168.03","2,168.03","2,168.03","2,168.03","","0.24%"
"10/30/2017","2,162.80","2,162.80","2,162.80","2,162.80","","0.29%"
"10/29/2017","2,156.64","2,156.64","2,156.64","2,156.64","","-0.79%"
"10/26/2017","2,173.88","2,173.88","2,173.88","2,173.88","","-0.37%"
"10/25/2017","2,181.88","2,181.88","2,181.88","2,181.88","","0.40%"
"10/24/2017","2,173.20","2,173.20","2,173.20","2,173.20","","-0.06%"
"10/23/2017","2,174.51","2,174.51","2,174.51","2,174.51","","-0.67%"
"10/22/2017","2,189.26","2,189.26","2,189.26","2,189.26","","0.04%"
"10/19/2017","2,188.29","2,188.29","2,188.29","2,188.29","","0.46%"
"10/18/2017","2,178.25","2,178.25","2,178.25","2,178.25","","-0.17%"
"10/17/2017","2,181.87","2,181.87","2,181.87","2,181.87","","-0.33%"
"10/16/2017","2,189.11","2,189.11","2,189.11","2,189.11","","-0.20%"
"10/15/2017","2,193.50","2,193.50","2,193.50","2,193.50","","-0.18%"
"10/12/2017","2,197.46","2,197.46","2,197.46","2,197.46","","-0.50%"
"10/11/2017","2,208.44","2,208.44","2,208.44","2,208.44","","0.07%"
"10/10/2017","2,207.00","2,207.00","2,207.00","2,207.00","","0.33%"
"10/09/2017","2,199.66","2,199.66","2,199.66","2,199.66","","-0.70%"
"10/08/2017","2,215.15","2,215.15","2,215.15","2,215.15","","0.62%"
"10/05/2017","2,201.43","2,201.43","2,201.43","2,201.43","","0.50%"
"10/04/2017","2,190.46","2,190.46","2,190.46","2,190.46","","0.40%"
"10/03/2017","2,181.67","2,181.67","2,181.67","2,181.67","","0.22%"
"10/02/2017","2,176.82","2,176.82","2,176.82","2,176.82","","-0.04%"
"09/28/2017","2,177.61","2,177.61","2,177.61","2,177.61","","-0.02%"
"09/27/2017","2,178.05","2,178.05","2,178.05","2,178.05","","-0.21%"
"09/26/2017","2,182.73","2,182.73","2,182.73","2,182.73","","-0.15%"
"09/25/2017","2,185.97","2,185.97","2,185.97","2,185.97","","-0.63%"
"09/24/2017","2,199.81","2,199.81","2,199.81","2,199.81","","0.10%"
"09/21/2017","2,197.53","2,197.53","2,197.53","2,197.53","","-0.05%"
"09/20/2017","2,198.61","2,198.61","2,198.61","2,198.61","","-0.70%"
"09/19/2017","2,214.09","2,214.09","2,214.09","2,214.09","","-0.15%"
"09/18/2017","2,217.49","2,217.49","2,217.49","2,217.49","","-0.41%"
"09/17/2017","2,226.62","2,226.62","2,226.62","2,226.62","","0.06%"
"09/14/2017","2,225.19","2,225.19","2,225.19","2,225.19","","0.59%"
"09/13/2017","2,212.14","2,212.14","2,212.14","2,212.14","","0.52%"
"09/12/2017","2,200.72","2,200.72","2,200.72","2,200.72","","-0.36%"
